name,ra,dec,time,fluence
4B 921230-,221.86,34.16,48986.65349,0.000005122
4B 940526-,131.85,34.2,49498.84729,2.68E-05
4B 911117-,255.37,34.23,48577.05971,1.57E-06
4B 930914,34.26,34.29,49244.1175,0.000004899
GRB 970402-,310.11,34.3,50540.07378,8.61E-07
GRB 990330-,160.65,34.31,51267.80981,0.00000182
GRB 990701-,216.74,34.31,51360.89729,1.65E-07
GRB 970411,56.97,34.34,50549.41141,0.000041806
4B 930530-,15.83,34.38,49137.39444,5.02E-08
GRB 961111-,86.34,34.39,50398.96535,1.20E-06
GRB 991228-,167.46,34.44,51540.486,3.56E-07
GRB 961212,182.86,34.48,50429.17212,6.42E-06
GRB 000107-,187.68,34.57,51550.03066,2.13E-07
4B 960626,324.06,34.66,50260.80156,NaN
GRB 971219,356.44,34.73,50801.8167,9.30E-07
GRB 990605,86.39,34.74,51334.02119,4.06E-07
GRB 980301-,148.36,34.88,50873.25485,0.000001539
GRB 980421-,220.15,34.92,50924.94724,1.82E-06
4B 911104,212.45,35.03,48564.62826,2.83E-06
4B 941003-,186.9,35.04,49628.22035,2.60E-06
GRB 980101,205.07,35.05,50814.14402,0.000000361
4B 930219-,330.63,35.08,49037.16604,1.73E-07
4B 910630,304.7,35.13,48437.31739,2.67E-06
4B 960428,304.24,35.13,50201.55037,4.17E-06
4B 930530-,188.09,35.16,49137.43392,NaN
GRB 980722,43.05,35.25,51016.72045,7.48E-07
4B 941114,98.04,35.41,49670.08517,8.12E-07
GRB 980308,273.29,35.44,50880.22268,2.47E-07
GRB 970223,142.44,35.46,50502.35159,0.000019624
4B 960715-,3.43,35.5,50279.03364,3.95E-07
GRB 000126-,0.56,35.52,51569.29026,4.30E-07
GRB 990722-,213.38,35.53,51381.30785,NaN
GRB 000212,16.09,35.62,51586.93825,0.000002211
4B 930607,163.44,35.64,49145.88067,1.49E-06
4B 950806-,164.48,35.73,49935.83969,2.03E-07
GRB 980125-,350.68,35.81,50838.86075,0.000012209
4B 940708-,53.4,35.81,49541.84002,8.07E-08
GRB 990824-,325.97,35.84,51414.45177,1.89E-07
4B 960613-,221.7,35.97,50247.57025,8.41E-07
GRB 970404-,180.29,36.01,50542.71838,NaN
4B 930612-,88.19,36.01,49150.16524,NaN
4B 960505,98.23,36.04,50208.6624,1.81E-06
4B 940227,343.96,36.11,49410.87795,7.58E-08
GRB 970725-,12.95,36.21,50654.95183,6.82E-07
4B 921021,241.05,36.24,48916.7644,6.20E-07
GRB 970409,15.07,36.3,50547.78344,2.30E-06
GRB 971201,230.82,36.33,50783.23889,NaN
GRB 980616,213.32,36.37,50980.56175,NaN
GRB 000321,49.24,36.39,51624.91189,2.86E-07
4B 950120,197.38,36.46,49737.45128,3.33E-07
4B 950624-,295.96,36.46,49892.14586,5.95E-07
GRB 000217-,16.56,36.51,51591.44937,1.44E-06
GRB 990531,52.35,36.54,51329.66417,NaN
4B 940823-,59.59,36.58,49587.6832,1.09E-07
GRB 970131,253.79,36.59,50479.90707,8.28E-07
GRB 961223,86.32,36.6,50440.87229,2.53E-06
GRB 981009-,188.42,36.62,51095.04757,8.08E-07
GRB 970817-,277.43,36.63,50677.35312,3.00E-06
GRB 990424-,84,36.64,51292.92318,8.13E-07
GRB 970824-,115.33,36.66,50684.88563,1.38E-07
4B 911025-,316.35,36.66,48554.89253,3.67E-07
GRB 991114,274.33,36.7,51496.55233,1.38E-07
GRB 961126,150.34,36.72,50413.28009,9.01E-07
4B 920722,321.19,36.75,48825.8899,4.72E-07
GRB 991001,6.16,36.76,51452.05729,4.24E-07
4B 930909,15.83,36.84,49239.67654,1.53E-06
4B 920720-,203.02,36.87,48823.13338,5.98E-06
4B 911124,320.92,36.97,48584.44574,0.000000956
4B 960808,85.25,37.02,50303.69588,1.01E-05
GRB 970609-,195.48,37.05,50608.08542,NaN
4B 951117-,285.79,37.05,50038.11711,6.85E-07
4B 960725,275.76,37.05,50289.06268,NaN
GRB 980609-,197.87,37.11,50973.29045,NaN
4B 950922-,160.79,37.21,49982.30012,0.000000345
4B 930828,177.11,37.24,49227.06069,5.68E-07
4B 930104-,85.84,37.26,48991.04169,1.44E-07
4B 920525-,229.21,37.33,48767.02898,NaN
4B 960731-,125.54,37.37,50295.86446,NaN
4B 930731-,102.31,37.38,49199.26663,2.35E-06
4B 911120-,235.11,37.43,48580.4739,4.02E-08
GRB 970414-,352.11,37.5,50552.5423,1.94E-07
4B 930602-,263.22,37.66,49140.57157,3.17E-07
GRB 990914,43.51,37.69,51435.61961,NaN
4B 950701-,346.27,37.74,49899.27474,6.38E-06
GRB 980116,315.31,37.79,50829.61374,4.77E-08
GRB 000312-,320.29,37.92,51615.22494,2.31E-06
4B 950919-,347.3,37.97,49979.98536,2.76E-07
4B 950327-,54.12,38.01,49803.30494,1.55E-06
GRB 990604-,91.09,38.05,51333.83311,1.15E-06
4B 951014-,318.92,38.08,50004.95024,3.86E-07
4B 931229-,55.61,38.08,49350.69741,NaN
GRB 961001-,63.09,38.22,50357.85432,1.87E-08
GRB 970814,306.79,38.22,50674.01224,2.13E-07
4B 931204-,250.15,38.23,49325.40845,NaN
4B 910509,339.25,38.26,48385.12744,4.61E-07
GRB 990111-,43.85,38.27,51189.49816,8.31E-06
4B 930704-,352.89,38.27,49172.62571,NaN
GRB 990320-,65.84,38.31,51257.18966,1.72E-07
4B 930123,60.39,38.34,49010.78149,1.08E-06
4B 911024,208.65,38.36,48553.84035,1.58E-07
GRB 981227,112.39,38.38,51174.78121,1.64E-07
GRB 990202-,336.06,38.43,51211.65149,6.08E-08
GRB 970211-,242.93,38.54,50490.06105,5.00E-07
GRB 970907-,273.47,38.69,50698.47201,4.48E-08
4B 910503,87.45,38.74,48379.29459,7.30E-05
4B 910809-,237.39,38.82,48477.04058,7.51E-07
4B 950523-,72.16,38.91,49860.76927,NaN
4B 960812,97.02,39,50307.5864,2.32E-07
4B 940222,66,39.17,49405.49367,0.000000928
GRB 000330-,358.31,39.26,51633.87326,NaN
GRB 970824-,221.87,39.26,50684.72448,0.000002209
4B 960524-,27.62,39.27,50227.09945,2.96E-06
4B 940119-,131.41,39.29,49371.65602,NaN
4B 920526,104.49,39.31,48768.0988,1.52E-06
GRB 990102-,277.38,39.33,51180.21293,0.000002528
GRB 981128,131.69,39.35,51145.80285,0.000005372
4B 930601-,127.12,39.35,49139.59709,NaN
4B 951010,126.55,39.35,50000.88361,NaN
GRB 990817,196.68,39.37,51407.55225,NaN
4B 921108,111.25,39.43,48934.38168,2.52E-08
GRB 980329-,105.58,39.44,50901.156,2.06E-05
4B 931109,110.68,39.51,49300.65067,NaN
GRB 000114-,121.64,39.56,51557.84551,3.08E-08
GRB 991019-,257.93,39.64,51470.00538,8.88E-09
4B 941230-,173.25,39.76,49716.98876,4.98E-07
4B 950922-,244.65,39.77,49982.17933,1.89E-07
4B 950817,182.25,39.81,49946.84658,NaN
4B 951107-,148.87,39.85,50028.94329,0.000000363
4B 910929,356.56,39.95,48528.71663,2.15E-08
GRB 970327-,27.9,39.97,50534.65932,NaN
GRB 970627-,227.74,39.98,50626.04474,1.78E-06
4B 941229-,255.18,39.99,49715.95207,NaN
4B 940407-,22.54,40,49449.76391,7.69E-07
4B 940101-,111.39,40.01,49353.91192,2.24E-06
GRB 960831-,327.82,40.18,50326.29003,7.28E-07
GRB 970918-,31.49,40.18,50709.40377,5.71E-08
4B 930710,26.35,40.19,49178.13507,5.71E-07
4B 930516,332.99,40.25,49123.91773,NaN
4B 960803-,166.27,40.36,50298.36126,5.91E-08
4B 931220,298.52,40.37,49341.65974,NaN
GRB 970926-,313.7,40.4,50717.95578,0.000000925
GRB 991115,294.22,40.44,51497.78342,0.000001123
GRB 990802-,34.75,40.5,51392.04495,2.30E-05
4B 911007,308.91,40.59,48536.64733,1.24E-07
GRB 991130,114.8,40.61,51512.54651,NaN
4B 930608-,105.05,40.79,49146.82053,4.21E-07
4B 920521,131.95,40.81,48763.13307,NaN
4B 960425-,59.93,40.82,50198.01288,1.59E-06
4B 920408-,138.96,40.83,48720.50412,NaN
4B 940305-,191.28,40.83,49416.4887,4.43E-07
GRB 000306-,226.07,40.92,51609.75037,8.78E-07
GRB 971012,329.72,40.98,50733.33403,1.85E-07
4B 960521-,251.55,41.07,50224.39128,5.93E-07
GRB 961224-,11.92,41.13,50441.45129,5.81E-07
4B 930201-,333.53,41.15,49019.69578,4.25E-05
4B 930511,270.16,41.22,49118.15809,NaN
4B 931223,256.79,41.24,49344.98218,1.59E-06
GRB 961211-,296.11,41.26,50428.86204,NaN
GRB 990502,82.43,41.31,51300.92317,NaN
4B 931016-,76.22,41.34,49276.52277,0.00000042
4B 940504,163.06,41.43,49476.3644,2.93E-06
4B 940919,206.54,41.43,49614.02942,1.94E-06
4B 931218,244.98,41.53,49339.80836,0.000001895
4B 930424,54.22,41.6,49101.80486,0.000001713
GRB 971115-,84.63,41.69,50767.76573,2.49E-06
GRB 980922-,58.14,41.69,51078.97741,0.000001135
4B 921015,123.04,41.69,48910.06704,1.82E-05
GRB 970328-,116.79,41.79,50535.44725,NaN
GRB 961026-,99.32,41.88,50382.25822,3.05E-06
4B 960409-,42.54,41.92,50182.89288,2.65E-06
4B 960813-,186.97,41.96,50308.90785,3.86E-07
GRB 970427-,289.64,41.98,50565.86843,0.000000277
4B 920503-,146.76,41.98,48745.11839,1.19E-06
GRB 970402-,9.17,42.09,50540.34713,7.29E-07
4B 960523-,203.73,42.15,50226.46542,1.75E-07
GRB 970627-,120.84,42.28,50626.30054,3.10E-06
GRB 990123-,229.08,42.31,51201.40759,0.000121805
GRB 980313-,31.85,42.33,50885.37804,4.90E-07
GRB 981121,15.51,42.33,51138.05992,2.78E-06
GRB 990511,205.61,42.37,51309.61142,NaN
4B 950519,175.26,42.37,49856.7506,NaN
4B 960409-,15.52,42.42,50182.83076,0.000000855
GRB 991213,107.61,42.59,51525.54063,6.44E-07
4B 930811,273.46,42.63,49210.58451,1.47E-07
4B 950523-,85.63,43.08,49860.23575,NaN
4B 951105,17.9,43.11,50026.16386,NaN
4B 930409-,295.83,43.18,49086.20151,NaN
4B 960723,94.99,43.25,50287.19863,0.000001365
GRB 990809,88.87,43.4,51399.52159,3.09E-07
4B 940821-,294.69,43.48,49585.91074,1.59E-06
4B 920308-,251.47,43.5,48689.73176,3.59E-07
GRB 970612-,290.23,43.52,50611.60307,0.000007529
4B 940605,111.75,43.52,49508.62471,3.67E-07
4B 911228,280.19,43.69,48618.72368,0.000000781
GRB 000108-,120.41,43.72,51551.85649,NaN
GRB 981205,90.99,43.73,51152.23709,0.00000435
4B 910822,269.87,43.74,48490.57707,7.17E-08
4B 950401-,86.06,43.75,49808.86382,1.23E-05
4B 940623-,210.51,43.78,49526.37216,NaN
GRB 970523-,111.08,43.87,50591.95938,5.46E-06
4B 950225-,67.13,43.9,49773.63172,2.37E-06
4B 910528,240.59,43.97,48404.8937,7.41E-07
4B 960614,212.41,43.97,50248.73821,NaN
4B 960616-,171.43,43.98,50250.29449,9.61E-08
GRB 991025,257.25,44.02,51476.70591,2.27E-06
GRB 981005,275.24,44.05,51091.75031,6.66E-07
4B 940904,243.38,44.09,49599.16657,0.000001399
GRB 980228-,90.49,44.1,50872.70418,NaN
4B 921214,306.22,44.12,48970.58755,4.20E-07
4B 920519-,319.94,44.17,48761.68882,NaN
4B 930913-,294.27,44.27,49243.71195,1.97E-07
GRB 980629,308.46,44.29,50993.06529,1.38E-06
4B 910505,177.68,44.44,48381.84394,5.25E-07
GRB 000110,148.9,44.5,51553.65026,2.47E-07
GRB 990715-,154.42,44.51,51374.99971,NaN
4B 910930-,93.43,44.51,48529.3086,1.05E-06
GRB 961213,190.56,44.54,50430.52342,NaN
4B 951127,189.92,44.59,50048.51018,4.76E-07
GRB 990709-,299.03,44.6,51368.66421,8.92E-07
4B 931210,359.18,44.75,49331.68886,NaN
GRB 970430,259.71,44.93,50568.80461,3.31E-07
4B 941005-,329.9,44.95,49630.46449,1.01E-07
GRB 970816,91.57,44.97,50676.09565,1.44E-05
4B 941127,69.17,44.97,49683.60437,1.47E-06
GRB 980808-,196.21,45.02,51033.80578,NaN
4B 921022-,108.17,45.03,48917.93639,NaN
4B 940102,10.9,45.11,49354.11519,NaN
GRB 980527-,344.25,45.17,50960.2568,2.62E-08
4B 910814-,58.01,45.22,48482.46505,1.05E-05
4B 931001,256.26,45.26,49261.05777,2.34E-07
GRB 970912-,341.23,45.3,50703.62372,NaN
GRB 960929-,54.47,45.32,50355.72928,6.14E-08
4B 920502-,154.82,45.42,48744.72686,3.15E-06
4B 940808,289.83,45.44,49572.61762,1.02E-06
GRB 970919-,194.98,45.46,50710.15628,5.64E-07
4B 930731-,116.53,45.49,49199.13647,NaN
GRB 980124-,8.69,45.51,50837.81222,0.000000489
4B 940812-,89.18,45.59,49576.50383,4.83E-07
4B 921206-,176.48,45.72,48962.76689,8.19E-06
GRB 990305-,209.78,45.73,51242.58211,6.46E-08
GRB 991006-,97.73,45.8,51457.4266,5.15E-07
4B 950911-,20.93,45.9,49971.36487,NaN
4B 951101,217.44,45.95,50022.41946,5.47E-08
4B 930801,292.78,46.02,49200.09183,6.08E-07
GRB 990925-,50.07,46.07,51446.37365,2.30E-07
GRB 990905,95.4,46.13,51426.9437,2.40E-07
GRB 980206,14.72,46.18,50850.39811,1.46E-07
4B 950901-,131.38,46.22,49961.01789,2.33E-06
4B 930623,261.55,46.23,49161.13165,4.41E-06
GRB 991012,218.43,46.3,51463.19093,3.20E-08
GRB 980403,279.55,46.41,50906.96935,NaN
4B 941224,224.92,46.62,49710.15432,9.54E-08
4B 950926,167.65,46.69,49986.73981,0.000000675
4B 920303-,161.03,46.96,48684.32743,9.46E-08
4B 951102-,138.57,46.99,50023.24509,3.51E-06
4B 950921-,158.07,47.01,49981.24244,8.61E-07
4B 930720-,95.51,47.17,49188.84894,0.000002048
4B 920622-,162.1,47.17,48795.29519,4.24E-05
4B 940606,311.72,47.19,49509.51844,0.00000195
GRB 971002-,8.42,47.25,50723.73725,2.00E-07
4B 940704-,212.49,47.25,49537.98064,NaN
4B 930331-,43,47.27,49077.13283,7.17E-06
4B 950211-,256.82,47.28,49759.97668,4.79E-07
4B 921101,324.62,47.36,48927.75273,3.22E-06
4B 920122,61.33,47.36,48643.391,2.27E-07
4B 921211,18.39,47.47,48967.60455,0.000000847
4B 950904-,258.86,47.48,49964.60982,0.000004117
4B 920917,14.39,47.54,48882.48296,NaN
GRB 980301-,1.37,47.69,50873.52937,0.00000426
4B 940915,219.42,47.7,49610.28634,6.17E-07
4B 950405-,326.16,47.79,49812.43078,1.76E-07
GRB 000229,296.73,47.87,51603.11461,1.76E-06
GRB 990611-,228.12,48.01,51340.42165,3.80E-07
GRB 981111-,248.13,48.06,51128.58404,5.49E-07
GRB 000323,190.73,48.08,51626.37647,3.83E-06
4B 960111,138.07,48.17,50093.53847,0.000001026
4B 960628,326.98,48.28,50262.22249,0.00000172
4B 941218,185.7,48.3,49704.48642,1.33E-07
4B 920210-,150.97,48.36,48662.41231,2.36E-05
GRB 970618,226.86,48.46,50617.50381,NaN
4B 920221,184.14,48.48,48673.2601,2.79E-06
4B 941012,47.31,48.51,49637.12538,4.10E-07
4B 910826,69.12,48.51,48494.84512,0.000000347
4B 951013,252.68,48.61,50003.97094,5.90E-07
4B 910602-,288.64,48.62,48409.50451,3.21E-07
GRB 981030,200.2,48.64,51116.13024,1.94E-07
4B 920216-,340.71,48.65,48668.57143,3.98E-08
4B 931209-,14.06,48.69,49330.54412,NaN
4B 930405-,216.35,48.73,49082.88222,3.55E-08
4B 960715-,81.76,48.84,50279.31473,1.25E-06
4B 940717-,110.13,48.87,49550.84927,8.97E-07
4B 960529,14.4,48.89,50232.50538,2.78E-05
GRB 980617-,222.49,48.9,50981.53031,5.20E-07
GRB 970407-,143.04,48.92,50545.82709,NaN
GRB 981022-,14.89,48.92,51108.75142,0.000001542
GRB 970725-,286.42,48.97,50654.20221,2.08E-07
4B 930902-,233.42,49,49232.28987,0.000002033
GRB 990407,266.69,49.08,51275.99931,NaN
4B 951112-,132.52,49.08,50033.76944,2.94E-06
4B 910517-,113.58,49.17,48393.45055,5.24E-07
GRB 990705-,194.51,49.22,51364.15457,0
GRB 971016,51.78,49.32,50737.4826,2.40E-08
4B 960720,262.43,49.33,50284.48395,0.000000732
GRB 990527-,199.93,49.35,51325.75917,0.000000261
GRB 980718-,195.97,49.37,51012.55287,3.98E-07
4B 930213-,13.93,49.41,49031.36952,1.14E-06
4B 950907,302.12,49.46,49967.19036,1.14E-07
GRB 970923,230.72,49.47,50714.38916,8.10E-08
GRB 980928,255.77,49.51,51084.46713,2.96E-07
GRB 980203-,333.34,49.59,50847.24261,2.11E-08
4B 950216,123.8,49.59,49764.88828,NaN
GRB 971024-,270.47,49.64,50745.48162,6.95E-07
4B 911127-,269.14,49.73,48587.18204,6.26E-06
4B 920804-,170.44,49.83,48838.95781,NaN
GRB 960907-,143.93,49.87,50333.28485,2.39E-07
GRB 970227-,93.69,49.88,50506.55876,4.31E-08
GRB 990210-,108.11,50.11,51219.18628,1.27E-06
4B 930126,359.25,50.26,49013.47409,NaN
GRB 981016,42.08,50.28,51102.70205,1.62E-07
4B 951128-,250.64,50.31,50049.4352,7.01E-07
4B 921118,350.45,50.32,48944.92482,1.45E-05
GRB 971110,241.67,50.37,50762.78712,0.000066751
GRB 970817-,246.11,50.5,50677.99871,1.37E-07
4B 950325-,52.81,50.5,49801.29913,4.12E-06
GRB 971223,221.65,50.53,50805.02644,2.33E-06
4B 920227-,202.28,50.56,48679.86806,2.16E-06
4B 940310,74.6,50.59,49421.91733,1.06E-08
4B 940521-,295.76,50.61,49493.65677,1.69E-07
4B 920226-,100.06,50.63,48678.32928,2.65E-07
4B 940807,81.67,50.65,49571.7716,NaN
GRB 000314,137.71,50.66,51617.36924,1.51E-06
4B 920804-,286.4,50.69,48838.82872,7.48E-07
4B 940725,55.1,50.7,49558.75806,NaN
4B 951001,214.04,50.73,49991.92645,2.31E-08
4B 960819,87.1,50.77,50314.85859,2.28E-07
GRB 970521,33.73,51.04,50589.40125,4.20E-08
4B 960615-,110.93,51.13,50249.08782,8.03E-07
GRB 970321,94.99,51.39,50528.70109,3.13E-07
4B 940419-,105.34,51.43,49461.61076,NaN
4B 940410-,231.44,51.45,49452.61235,1.53E-07
GRB 971023-,288.08,51.52,50744.46684,0.000002193
4B 930218,118.27,51.62,49036.00422,NaN
GRB 980105,37.2,51.66,50818.03104,3.86E-06
4B 951124-,73.32,51.68,50045.24605,0.000005378
GRB 990213-,145.89,51.72,51222.40699,7.90E-07
4B 930309-,325.41,51.73,49055.13044,7.11E-06
4B 940828,338.68,51.74,49592.28286,3.89E-08
4B 960715-,312.99,51.86,50279.4717,9.19E-07
4B 930529,43.91,51.91,49136.15621,2.62E-08
4B 950227,93.18,51.91,49775.58626,NaN
4B 930112-,210.1,51.92,48999.63752,NaN
4B 951117-,74.53,52.18,50038.70695,1.51E-08
4B 910607-,146.76,52.27,48414.18821,2.42E-08
4B 921018,186.35,52.41,48913.38153,NaN
4B 931228,224.02,52.59,49349.01265,NaN
4B 940126-,22.07,52.59,49378.78918,NaN
4B 950211-,9.51,52.65,49759.10067,0.000001026
4B 960605-,244.06,52.8,50239.54972,0.000000194
4B 930911,178.31,52.87,49241.96946,2.43E-07
4B 910625,317.61,52.91,48432.22817,1.77E-07
4B 920218-,140.42,52.96,48670.46055,1.05E-07
GRB 990523-,51.84,52.98,51321.78249,3.42E-07
4B 960618,199.38,53.05,50252.09259,0.000000746
4B 940214-,151.08,53.15,49397.02649,2.37E-08
4B 920423-,5.96,53.16,48735.73637,7.16E-08
GRB 971006,249.77,53.23,50727.22011,6.45E-06
4B 940327,38.85,53.23,49438.85043,5.45E-08
GRB 980325-,61.36,53.24,50897.61546,1.52E-07
4B 940806-,199.06,53.28,49570.09011,NaN
4B 940217-,353.1,53.35,49400.24783,1.10E-07
4B 940526-,313.54,53.47,49498.14318,2.00E-07
4B 920913,351.58,53.61,48878.16321,1.40E-06
4B 950918,39.27,53.62,49978.49208,4.89E-07
4B 920715,285.77,53.74,48818.53573,1.34E-07
4B 960525,139.07,53.77,50228.9809,6.77E-07
4B 910715,321.43,53.83,48452.49586,8.28E-08
GRB 000518,71.33,53.91,51682.23741,1.71E-06
GRB 000424-,105.03,53.98,51658.76259,2.45E-06
4B 910602-,142.76,53.99,48409.95487,9.18E-06
4B 940115,216,54.01,49367.15521,8.57E-07
4B 950911-,69.7,54.03,49971.97281,2.34E-07
4B 960124-,51.04,54.05,50106.03919,9.10E-06
4B 950208,336.96,54.19,49756.09056,2.67E-05
GRB 980619,345.17,54.2,50983.50076,2.37E-07
GRB 971227,190.04,54.28,50809.34938,2.31E-07
GRB 000302-,58.2,54.28,51605.11835,2.69E-05
GRB 970110,280.55,54.38,50458.96726,1.31E-07
4B 950419,50.24,54.46,49826.47485,2.65E-06
4B 910928-,200.43,54.57,48527.36825,1.63E-07
GRB 970925-,346.97,54.6,50716.2945,7.06E-07
4B 960119-,86.33,54.65,50101.40134,NaN
GRB 961211-,281.71,54.82,50428.0807,NaN
4B 930510,150.67,55,49117.09943,2.33E-08
GRB 980611-,275.27,55.02,50975.03403,2.63E-06
GRB 991104,53.13,55.08,51486.71328,0.000002735
4B 921011,323.55,55.55,48906.39823,NaN
GRB 990220,163.05,55.6,51229.50229,0.000002425
4B 921208,7.44,55.75,48964.47193,7.86E-07
4B 960521-,303.25,55.77,50224.33735,6.40E-07
GRB 970417-,295.66,55.77,50555.5789,9.87E-08
4B 940512-,232.97,55.88,49484.73461,NaN
4B 930922-,271.2,55.89,49252.26721,4.92E-06
4B 931112,311.51,55.95,49303.78187,1.08E-06
GRB 990516-,85.62,56.09,51314.87171,2.09E-07
4B 910730-,132.53,56.13,48467.59154,3.37E-07
GRB 970318,135.24,56.24,50525.35,NaN
4B 950804-,287.45,56.26,49933.08258,NaN
4B 940404,47.02,56.27,49446.64021,2.45E-07
4B 960608-,311.65,56.36,50242.80674,1.73E-08
4B 930621-,303.3,56.42,49159.70295,NaN
4B 960425-,9.8,56.51,50198.9999,2.37E-06
4B 941023-,354.02,56.52,49648.51071,0.000001035
4B 960816,187.71,56.55,50311.09453,4.69E-08
4B 950403-,184.64,56.55,49810.98179,0.000020087
GRB 980218-,183.29,56.64,50862.15652,1.57E-06
GRB 000201-,31.41,56.89,51575.77053,NaN
4B 950401-,197.93,56.95,49808.49355,2.43E-06
GRB 990130,175.59,56.97,51208.69113,NaN
4B 960112,36.82,57.23,50094.31388,9.83E-08
GRB 960923-,256.33,57.35,50349.02659,7.38E-07
GRB 980530-,194.22,57.35,50963.95269,1.34E-07
4B 950405-,13.74,57.5,49812.17659,1.02E-06
GRB 990708-,178.13,57.51,51367.96654,NaN
4B 930219-,242.82,57.51,49037.21403,0.000000546
GRB 970105,315.66,57.52,50453.12357,NaN
GRB 991129-,313.73,57.53,51511.52648,0.000000678
4B 940331-,157.81,57.53,49442.57838,0.000000815
4B 960621-,71.64,57.53,50255.93297,NaN
GRB 960916,153.96,57.55,50342.9919,2.76E-07
GRB 970906,220.33,57.61,50697.11573,0.000004645
4B 950803,134.7,57.63,49932.75893,6.02E-08
4B 920331-,27.52,57.68,48712.6057,NaN
GRB 981021-,133.7,57.74,51107.40033,0.000000363
4B 950805-,318.66,57.76,49934.43369,2.39E-07
4B 920320-,323.87,57.81,48701.51318,5.92E-06
4B 960522,347.45,57.82,50225.27646,NaN
GRB 980706-,159.7,57.84,51000.66652,1.28E-05
4B 920517-,196.93,57.92,48759.6001,NaN
GRB 980628,183.14,57.95,50992.62608,2.56E-07
4B 940814,135.46,57.95,49578.84048,NaN
GRB 980803,141.19,57.98,51028.56691,9.02E-06
4B 931030-,326.41,58.24,49290.33938,NaN
4B 910511,266.48,58.3,48387.09152,2.78E-07
4B 950118-,102.97,58.3,49735.51609,0.000002911
4B 930724-,289.6,58.31,49192.0985,3.87E-07
GRB 980917,320.2,58.37,51073.25899,NaN
GRB 980518-,330.7,58.42,50951.40777,5.52E-06
4B 940602-,18.23,58.42,49505.00993,0.000002505
GRB 970713-,127.12,58.45,50642.87312,0.000000194
GRB 990825,71.08,58.56,51415.65512,NaN
GRB 000122,254.51,58.59,51565.86177,7.10E-07
GRB 970713-,274.48,58.65,50642.63707,2.68E-07
4B 940303,192.23,58.68,49414.05687,0.000000315
4B 930805-,284.28,58.7,49204.08279,NaN
GRB 971220-,205.44,58.84,50802.81367,2.23E-08
4B 940330-,352.23,58.89,49441.71009,0.000001499
4B 960128,171.77,58.89,50110.60884,NaN
GRB 980714,282.81,58.91,51008.45233,NaN
4B 921111-,303.8,58.92,48937.27157,NaN
4B 940529-,214.84,58.93,49501.88815,1.39E-05
GRB 961001-,42.79,59.03,50357.8702,9.02E-06
GRB 980329-,273.69,59.15,50901.4382,3.69E-07
GRB 000207,289.7,59.25,51581.99748,NaN
4B 941101,236.64,59.28,49657.85796,1.48E-06
GRB 970828,269.22,59.42,50688.73932,NaN
GRB 970426,312.7,59.43,50564.499,0.000000843
4B 920811-,280.07,59.48,48845.11803,1.99E-08
GRB 970919-,298.55,59.56,50710.9238,5.39E-06
4B 930324,180.2,59.57,49070.19545,3.83E-08
4B 920305-,264.6,59.65,48686.04215,3.12E-08
4B 960107,140.89,59.7,50089.09121,0.000000685
4B 910718-,350.54,59.74,48455.10066,1.54E-06
GRB 991214,189.08,59.77,51526.99517,NaN
GRB 000331-,32,59.77,51634.98868,2.72E-06
GRB 970803,146.37,59.8,50663.7701,NaN
4B 940112-,44.95,59.92,49364.82885,1.50E-08
4B 930114-,283.66,60.03,49001.03114,0.000000135
4B 950302,206.65,60.22,49778.99507,NaN
GRB 990206-,112.1,60.4,51215.66043,1.70E-07
4B 951219,240.79,60.51,50070.70231,2.08E-05
GRB 000222,53.99,60.6,51596.57253,1.72E-07
GRB 991106,39.24,60.63,51488.79412,NaN
GRB 961116,61.27,60.66,50403.68334,NaN
4B 940110-,171.35,60.67,49362.39279,1.96E-07
GRB 970315-,2.15,60.72,50522.65341,0.000029531
4B 920209-,288.23,60.75,48661.9033,0.000000198
GRB 970605,148.68,60.79,50604.33918,NaN
4B 930704-,100.9,60.8,49172.70076,3.54E-06
GRB 970120,196.09,60.83,50468.96489,1.14E-07
GRB 980814,310.85,61.25,51039.56479,0.000000965
4B 950430-,125.41,61.41,49837.69001,1.37E-07
GRB 981229,326.69,61.42,51176.39104,1.68E-07
4B 921209-,172.98,61.45,48965.11177,NaN
GRB 971218-,41.62,61.47,50800.60764,2.47E-06
GRB 980322,34.03,61.7,50894.10225,0.000003166
GRB 970915,238.97,61.76,50706.65227,NaN
4B 930524-,125.07,61.76,49131.66607,NaN
GRB 981125-,202.31,61.86,51142.87942,0.000002564
4B 960516-,208.76,61.88,50219.77592,3.10E-06
4B 931015,338.08,61.98,49275.41674,NaN
4B 921206-,314.22,62.02,48962.73252,4.16E-07
GRB 000303,275.83,62.05,51606.19897,7.81E-07
GRB 980402,198.12,62.14,50905.90912,0.000000404
GRB 970612-,117.57,62.15,50611.85985,0.000000266
GRB 970614-,234.69,62.2,50613.96368,3.25E-06
4B 940211-,273.35,62.2,49394.56382,5.02E-08
GRB 971209,241.35,62.21,50791.96569,0.000000547
GRB 971228,155.18,62.23,50810.34125,3.32E-08
GRB 990315-,71.94,62.28,51252.0068,NaN
GRB 970603-,177.05,62.31,50602.98264,1.11E-06
GRB 990902,58.23,62.49,51423.15415,2.13E-07
4B 930816,69.03,62.69,49215.0364,NaN
4B 960616-,109.13,62.7,50250.76962,1.10E-06
4B 931031,325.1,62.73,49291.17124,0.000006887
4B 940101-,189.27,62.84,49353.94584,NaN
