name,time,ra,dec,redshift,fluence
GRB 930205B,49023.90228,274,-23,,0.21
GRB 930308,49054.30919,98,-23,,0.53
GRB 930318A,49064.29816,101,-23,,2.69
GRB 930429,49106.75394,30,-23,,0.53
GRB 930506D,49113.75962,260,-23,,1.71
GRB 940626,49529.03191,180,-23,,0.25
GRB 950425A,49832.01058,179,-23,,267
GRB 960205C,50118.96898,216,-23,,0.28
GRB 960728,50292.08801,200,-23,,0.2
GRB 970912B,50703.91135,178,-23,,32.8
GRB 980617B,50981.28663,61,-23,,3.81
GRB 980710B,51004.86315,138,-23,,0.49
GRB 980723B,51017.5937,138,-23,,3.04
GRB 990304C,51241.9365,219,-23,,0.54
GRB 990509,51307.8606,229,-23,,0.31
GRB 990917C,51438.60759,86,-23,,5.57
GRB 991004A,51455.07853,326,-23,,32.9
GRB 000403B,51637.17682,221,-23,,1.32
GRB 980929,51085.91085,166.25,-22.99,,0.000000801
GRB 960304A,50146.36809,2.48,-22.95,,2.82E-08
GRB 030822,52873.7781,341.187,-22.949,,0.000002
GRB 040322,53086.31187,277.891,-22.877,,
GRB 911202B,48592.85335,172.5,-22.84,,91.9
GRB 970324A,50531.09888,9.06,-22.84,,0.88
GRB 920902A,48867.02016,279.08,-22.81,,88.9
GRB 910425A,48371.02622,91.29,-22.77,,0.0000295
GRB 920902A,48867.02016,279.3077,-22.7623,,88.9
GRB 920902A,48867.02019,279.76,-22.75,,88.9
GRB 910502B,48378.94263,297.624,-22.677,,0.00000438
GRB 030528,52787.54378,255.9917,-22.6333,,0.0000048
GRB 030528,52787.54378,255.9917,-22.6333,,0.0000048
GRB 911118A,48578.79002,166.06,-22.59,,0.0000278
GRB 911202B,48592.85337,171.97,-22.59,,91.9
GRB 910923,48522.76628,52.53,-22.57,,3.12
GRB 931008D,49268.4647,161.094,-22.537,,0.0000696
GRB 990426,51294.39496,263.04,-22.41,,1.5
GRB 790626,44050.6452,257.202,-22.363,,0.000026
GRB 970501A,50569.36687,148.82,-22.32,,0.000000442
GRB 910425A,48371.02622,89.78,-22.3,,0.0000295
GRB 911026,48555.54654,74.68,-22.27,,6.78
GRB 930503B,49110.59555,19.62,-22.26,,0.75
GRB 940425A,49467.28745,119.11,-22.17,,2.67
GRB 910511,48387.09153,300.193,-22.137,,4.26
GRB 920707A,48810.04745,276.64,-22.06,,0.26
GRB 990117C,51195.88351,316.36,-22.02,,0.0000106
GRB 910502A,48378.47068,126,-22,,0.35
GRB 911111D,48571.93038,119,-22,,6.07
GRB 911224C,48614.64969,350,-22,,0.72
GRB 940413A,49455.42534,203,-22,,8.56
GRB 940708A,49541.01981,113,-22,,2.17
GRB 940812D,49576.6322,227,-22,,0.55
GRB 941215B,49701.33948,140,-22,,1.76
GRB 950207D,49755.84071,165,-22,,13.8
GRB 950822C,49951.38846,119,-22,,5.16
GRB 960301A,50143.07051,115,-22,,1.14
GRB 970628D,50627.86568,48,-22,,3.58
GRB 980222B,50866.39764,188,-22,,2.67
GRB 980427B,50930.65315,221,-22,,0.42
GRB 980625A,50989.17561,356,-22,,1.85
GRB 990119A,51197.54192,230,-22,,4.53
GRB 990225B,51234.81862,235,-22,,0.39
GRB 990519,51317.64137,316,-22,,0.48
GRB 000324,51627.21542,212,-22,,4.82
GRB 950223,49771.09941,325.56,-21.99,,12.5
GRB 030831,52882.62991,342.57,-21.977,,0.0000051
GRB 940226A,49409.00827,303.12,-21.95,,0.98
GRB 940507,49479.81384,207.36,-21.93,,0.23
GRB 011211,52254.79816,168.82,-21.93,4.3,
GRB 970101,50449.26587,329.96,-21.92,,1.77
GRB 960330,50172.0144,26.11,-21.91,,5.18
GRB 030323,52721.91456,166.525,-21.9056,,0.0000011
GRB 980427B,50930.65314,225.17,-21.89,,0.42
GRB 931110,49301.7181,217.59,-21.81,,0.000000962
GRB 951104B,50025.23133,264.53,-21.81,,0.000000202
GRB 900925B,48159.85095,124.97,-21.76,,0.000014
GRB 961218B,50435.81634,97.75,-21.73,,0.000000566
GRB 930206A,49024.05334,10.35,-21.72,,0.48
GRB 930426A,49103.38858,45.45,-21.72,,17.8
GRB 951121,50042.25789,206.54,-21.7,,20.2
GRB 030908,52890.11535,343.697,-21.697,,0.0000065
GRB 950530,49867.63674,115.39,-21.6,,7.06
GRB 950425A,49832.01064,178.117,-21.561,,267
GRB 961216B,50433.68682,69.71,-21.48,,3.64
GRB 781104B,43816.67902,302.23,-21.45,,0.000303
GRB 781104B,43816.67902,302.23,-21.45,,0.000303
GRB 030629,52819.14357,257.15,-21.445,,
GRB 911111D,48571.93041,121.11,-21.28,,6.07
GRB 980326A,50898.18523,266.29,-21.27,,0.000000459
GRB 930114B,49001.18536,90.99,-21.23,,
GRB 960129B,50111.6419,192.74,-21.17,,0.00000166
GRB 970708A,50637.1472,141.12,-21.16,,0.52
GRB 030501C,52760.86447,224.122,-21.154,,
GRB 940407A,49449.49464,59.03,-21.15,,
GRB 950625B,49893.169,271.64,-21.15,,21.3
GRB 980910A,51066.70676,195.07,-21.15,,
GRB 030501B,52760.05372,224.21,-21.142,,0.0000035
GRB 911208A,48598.004,112.68,-21.14,,2.22
GRB 771110,43457.71719,244.737,-21.12,,
GRB 030726,52846.27668,253.7075,-21.1122,,0.000017
GRB 790119B,43892.60311,250.74,-21.09,,
GRB 911129B,48589.7499,40.56,-21.01,,0.24
GRB 910427,48373.37868,71,-21,,1.9
GRB 930420A,49097.22212,35,-21,,1.13
GRB 930721C,49189.62144,112,-21,,0.87
GRB 940101A,49353.34847,80,-21,,0.35
GRB 940101B,49353.65955,310,-21,,1.61
GRB 940829,49593.39395,130,-21,,3.96
GRB 950416D,49823.95322,245,-21,,0.28
GRB 950625B,49893.16898,272,-21,,21.3
GRB 960229B,50142.94241,60,-21,,0.35
GRB 960516C,50219.97509,55,-21,,11.6
GRB 961216B,50433.68682,62,-21,,3.64
GRB 970101,50449.26515,328,-21,,1.77
GRB 980508B,50941.50862,264,-21,,6.45
GRB 980805A,51030.43603,288,-21,,0.3
GRB 990210B,51219.28038,273,-21,,0.3
GRB 990315C,51252.77102,196,-21,,2.44
GRB 990426,51294.39495,263,-21,,1.5
GRB 990507A,51305.10575,10,-21,,2.95
GRB 980108,50821.77925,311,-20.95,,
GRB 030429,52758.44609,183.275,-20.9333,2.6564,0.0000015
GRB 020903,52520.42058,342.2542,-20.9297,0.25,
GRB 991004B,51455.18033,229.78,-20.91,,5.13
GRB 920315A,48696.18018,320.58,-20.89,,0.00000354
GRB 911118A,48578.79002,167.03,-20.85,,0.0000278
GRB 030429,52758.44609,183.325,-20.8225,2.6564,0.0000015
GRB 950529,49866.42701,239.06,-20.82,,3.18
GRB 950701A,49899.14766,320.14,-20.82,,0.0000184
GRB 930121A,49008.38692,8.48,-20.81,,0.000000488
GRB 920110A,48631.38748,58.08,-20.8,,151
GRB 940421,49463.92353,183.6,-20.8,,
GRB 911018A,48547.13831,325.7,-20.77,,0.00000045
GRB 710315,41025.47253,4.63,-20.72,,0.00005
GRB 710315,41025.47253,4.63,-20.72,,0.00005
GRB 920908A,48873.34844,101.46,-20.72,,
GRB 920902A,48867.0201,279.15,-20.7,,88.9
GRB 790509,44002.01892,236.527,-20.655,,0.000007
GRB 951014B,50004.50422,167.85,-20.64,,6.27
GRB 930927,49257.17925,159.296,-20.624,,0.00000254
GRB 910930B,48529.49687,131.8,-20.62,,13.9
GRB 790509,44002.01892,236.497,-20.615,,0.000007
GRB 930410A,49087.124,25.04,-20.56,,7.13
GRB 910601B,48408.80711,307.035,-20.537,,0.000225
GRB 960512,50215.88001,251.01,-20.48,,9.10E-09
GRB 940925,49620.67502,107.07,-20.39,,9.27
GRB 960331B,50173.24545,111.86,-20.39,,0.00000341
GRB 000508B,51672.7992,253.54,-20.38,,42
GRB 930706A,49174.21772,281.42,-20.18,,0.0000207
GRB 930706A,49174.21772,281.244,-20.091,,0.0000207
GRB 930706A,49174.21772,281.2442,-20.0908,,0.0000207
GRB 030922B,52904.77139,29.7273,-20.0745,,0.000012
GRB 910711B,48448.39713,222,-20,,0.29
GRB 930318C,49064.52199,142,-20,,10.9
GRB 931209B,49330.89431,17,-20,,0.68
GRB 931221B,49342.97991,250,-20,,0.29
GRB 940218,49401.81422,346,-20,,65.3
GRB 940616B,49519.45973,327,-20,,3.09
GRB 940702B,49535.39457,43,-20,,22
GRB 940810,49574.0991,214,-20,,47
GRB 940925,49620.675,100,-20,,9.27
GRB 941125B,49681.9198,233,-20,,8.92
GRB 950305A,49781.62851,200,-20,,69.1
GRB 960105B,50087.78503,317,-20,,1.47
GRB 960203,50116.00976,249,-20,,0.88
GRB 970201B,50480.66263,60,-20,,54.3
GRB 971216A,50798.32294,355,-20,,0.92
GRB 980609B,50973.85573,319,-20,,10.1
GRB 980904C,51060.56222,82,-20,,3.98
GRB 990527B,51325.5812,344.56,-20,,
GRB 000115,51558.61773,123,-20,,97.1
GRB 930127A,49014.01994,245.3,-19.96,,4.63
GRB 031225A,52998.36992,270.474,-19.72,,
GRB 940218,49401.81422,349.71,-19.69,,65.3
GRB 020813,52499.11411,296.66,-19.59,1.255,0.000102
GRB 980708C,51002.60977,14.38,-19.58,,
GRB 910426,48372.92647,75.82,-19.51,,8.32
GRB 970201B,50480.66262,55.13,-19.44,,54.3
GRB 911210,48600.87902,294.87,-19.4,,5.65
GRB 020531,52425.01827,228.6875,-19.3585,1,0.00000115
GRB 990504A,51302.50819,54.88,-19.34,,0.68
GRB 990427,51295.65552,354.14,-19.27,,
GRB 951203,50054.04615,279.84,-19.25,,116
GRB 960404A,50177.10297,287.96,-19.24,,0.000000761
GRB 940714C,49547.88773,135.53,-19.2,,0.00000154
GRB 971230C,50812.46394,147.61,-19.15,,0.000000501
GRB 031214,52987.42425,264.185,-19.141,,0.00034
GRB 930318A,49064.29816,106.18,-19.14,,2.69
GRB 970330A,50537.37422,347.74,-19.12,,9.67
GRB 030325,52723.59387,70.7782,-19.1023,,0.0000015
GRB 950421,49828.52071,177.047,-19.094,,0.00000482
GRB 990129A,51207.15392,100.98,-19.08,,0.00000046
GRB 991004E,51455.55163,210.75,-19.04,,39.3
GRB 990403A,51271.09898,301.41,-19.02,,19.2
GRB 910516,48392.54,193,-19,,1.74
GRB 910718D,48455.8802,269,-19,,1.26
GRB 911026,48555.54654,77,-19,,6.78
GRB 911210,48600.87902,295,-19,,5.65
GRB 930416A,49093.56255,106,-19,,0.35
GRB 940108,49360.27428,76,-19,,0.3
GRB 960405B,50178.77921,335,-19,,10.8
GRB 970420,50558.84308,211,-19,,165
GRB 980922A,51078.07933,266,-19,,0.38
GRB 991225,51537.50322,142,-19,,0.94
GRB 930706A,49174.21771,278.55,-18.96,,0.0000207
GRB 951211A,50062.24721,81.16,-18.93,,0.97
GRB 030921,52903.35999,261.175,-18.929,,0.000003
GRB 980326B,50898.88813,129.11,-18.88,1,
GRB 930318C,49064.52075,150.48,-18.85,,10.9
GRB 980508B,50941.50863,271.35,-18.78,,6.45
GRB 981210,51157.56655,351.58,-18.77,,0.49
GRB 990225B,51234.81862,232.94,-18.73,,0.39
GRB 010629A,52089.51466,248.16,-18.72,,0.0000026
GRB 920303C,48684.98123,269.66,-18.71,,0.00000271
GRB 931019B,49279.76568,242.92,-18.7,,0.00000164
GRB 980609B,50973.85573,320.52,-18.65,,10.1
GRB 980326B,50898.88811,133.33,-18.64,1,
GRB 030922A,52904.36347,262.61,-18.591,,0.0000052
GRB 910718D,48455.8802,276.07,-18.58,,1.26
GRB 961214,50431.39443,207.44,-18.54,,0.00000103
GRB 941125B,49681.9198,240.92,-18.48,,8.92
GRB 950221A,49769.86464,339.467,-18.452,,0.0000111
GRB 990413A,51281.32926,180,-18.44,,0.00000329
GRB 970627C,50626.84261,285.24,-18.36,,0.000000777
GRB 960731A,50295.14089,199.53,-18.29,,0.000000149
GRB 990912,51433.97737,85.06,-18.27,,8.4
GRB 920419B,48731.45463,149.72,-18.25,,1.14
GRB 931215B,49336.52638,15.92,-18.25,,
GRB 930609B,49147.81005,203.8,-18.21,,8.47E-08
GRB 990112,51190.59539,277.24,-18.19,,0.00000376
GRB 910630,48437.31738,315.764,-18.148,,0.00000695
GRB 990620B,51349.47457,268.54,-18.14,,0.00000213
GRB 930910B,49240.50843,156.521,-18.114,,49.8
GRB 791119,44196.60666,316.694,-18.089,,0.000009
GRB 941215B,49701.33947,157.75,-18.08,,1.76
GRB 960516C,50219.97509,62.28,-18.07,,11.6
GRB 911208A,48598.00233,121,-18,,2.22
GRB 930131A,49018.78971,192,-18,,37.8
GRB 940604B,49507.60911,126,-18,,8.01
GRB 951218B,50069.33272,27,-18,,31.6
GRB 960201B,50114.95134,167,-18,,1.76
GRB 970330A,50537.37421,349,-18,,9.67
GRB 970613B,50612.41993,196,-18,,1.97
GRB 970616C,50615.92265,344,-18,,0.25
GRB 970704A,50633.04742,77,-18,,13.4
GRB 980715,51009.40837,312,-18,,3.94
GRB 980924,51080.62804,57,-18,,1.1
GRB 981007,51093.54619,59,-18,,0.79
GRB 990223,51232.52782,239,-18,,20.2
GRB 990403A,51271.09898,306,-18,,19.2
GRB 990616A,51345.3244,262,-18,,0.59
GRB 991004E,51455.55162,208,-18,,39.3
GRB 000506A,51670.01515,94,-18,,1.11
GRB 041217,53356.01979,164.79,-17.95,,0.000005
GRB 020331C,52364.68922,199.09,-17.92,,0.0000045
GRB 000202,51576.37783,5.24,-17.89,,0.9
GRB 991011D,51462.57137,203.42,-17.87,,0.000000305
GRB 980525,50958.1075,157.61,-17.86,,0.51
GRB 930421A,49098.18544,69,-17.82,,0.44
GRB 920610,48783.04993,147.83,-17.81,,
GRB 971222,50804.48396,289.93,-17.81,,7.11E-08
GRB 940921B,49616.21404,204.9,-17.77,,92.1
GRB 920502A,48744.25207,33.05,-17.73,,
GRB 911224C,48614.64969,342.04,-17.71,,0.72
GRB 970516,50584.82868,65.3,-17.66,,0.31
GRB 950610A,49878.07928,100.1,-17.65,,12.9
GRB 980203D,50847.9494,3.46,-17.65,,295
GRB 970424C,50562.42332,198.04,-17.53,,0.00000943
GRB 940810,49574.0991,212.01,-17.47,,47
GRB 931221B,49342.97992,244.81,-17.42,,0.29
GRB 931126B,49317.81365,3.29,-17.4,,0.0000435
GRB 970907C,50698.27038,175.47,-17.34,,0.000000837
GRB 950418,49825.96985,176.274,-17.317,,22.9
GRB 940921B,49616.21404,207.01,-17.24,,92.1
GRB 950822C,49951.38852,125.67,-17.24,,5.16
GRB 921017,48912.99668,198.49,-17.23,,0.000000175
GRB 930903A,49233.01353,155.258,-17.109,,
GRB 910904,48503.64919,354.15,-17.09,,0.87
GRB 971007,50728.66392,221.72,-17.07,,
GRB 781012B,43793.05326,270.73,-17,,
GRB 920730B,48833.8969,248,-17,,12.4
GRB 930805B,49204.52741,331,-17,,15.2
GRB 940425A,49467.28744,113,-17,,2.67
GRB 940921B,49616.21403,207,-17,,92.1
GRB 951010A,50000.09056,161,-17,,0.68
GRB 951110,50031.96513,18,-17,,1.11
GRB 951203,50054.04616,268,-17,,116
GRB 951211A,50062.24721,87,-17,,0.97
GRB 970516,50584.82867,73,-17,,0.31
GRB 980124D,50837.94528,345,-17,,2.42
GRB 981129A,51146.6558,108,-17,,0.42
GRB 990227B,51236.75417,184,-17,,1.46
GRB 991004B,51455.18032,230,-17,,5.13
GRB 991110A,51492.1162,40,-17,,0.29
GRB 940827B,49591.95016,133.82,-16.97,,
GRB 930831,49230.38617,154.815,-16.774,,41
GRB 930506A,49113.23456,101.83,-16.66,,17.1
GRB 920517B,48759.13744,203.3362,-16.6394,,89.1
GRB 970613B,50612.41994,199.81,-16.6,,1.97
GRB 990303A,51240.16598,317.68,-16.59,,
GRB 910717C,48454.54679,320.805,-16.587,,0.00000225
GRB 920615A,48788.25871,258.36,-16.5,,
GRB 990330B,51267.7577,35.61,-16.48,,0.42
GRB 920517B,48759.13744,204.1,-16.47,,89.1
GRB 910711B,48448.39713,209.87,-16.39,,0.29
GRB 930609A,49147.42181,208.73,-16.38,,20.5
GRB 951110,50031.96513,17.68,-16.38,,1.11
GRB 981009D,51095.89538,264,-16.37,,0.000000594
GRB 941018A,49643.25152,55.74,-16.28,,51.8
GRB 910901,48500.22516,208.18,-16.25,,0.00000223
GRB 910721B,48458.81264,322.022,-16.198,,15.9
GRB 031024,52936.39184,225.4457,-16.1597,,0.000005
GRB 040827,53244.49361,229.1571,-16.1581,,
GRB 960418D,50191.77309,110.32,-16.15,,0.000000989
GRB 910717A,48454.18966,239.46,-16.14,,23.1
GRB 910717C,48454.54682,239.46,-16.14,,0.00000225
GRB 940613,49516.86021,316.05,-16.14,,0.000000826
GRB 790101,43874.00699,231.102,-16.076,,0.000052
GRB 981201,51148.87328,324.24,-16.06,,0.39
GRB 920509A,48751.08884,99,-16,,0.19
GRB 920720B,48823.24505,145,-16,,65.5
GRB 930721C,49189.62144,109.84,-16,,0.87
GRB 940415B,49457.70918,246,-16,,1.9
GRB 940902B,49597.60407,40,-16,,5.74
GRB 941018A,49643.25142,59,-16,,51.8
GRB 951107A,50028.30405,193,-16,,0.84
GRB 960624A,50258.10922,166,-16,,1.52
GRB 960909B,50335.86161,20,-16,,1.5
GRB 961227,50444.62176,186,-16,,1.75
GRB 970704A,50633.04742,74.82,-16,,13.4
GRB 970713A,50642.26142,157,-16,,29.1
GRB 971122A,50774.03922,72,-16,,4.89
GRB 990207B,51216.64464,154,-16,,0.38
GRB 990314,51251.83694,182,-16,,9.21
GRB 990528,51326.40434,68,-16,,14.6
GRB 990912,51433.97736,90,-16,,8.4
GRB 991224,51536.31235,42,-16,,0.32
GRB 000202,51576.37782,355,-16,,0.9
GRB 000420C,51654.59861,127,-16,,49
GRB 990528,51326.40434,65.86,-15.92,,14.6
GRB 970420,50558.84308,212.99,-15.91,,165
GRB 991011B,51462.35859,334.77,-15.91,,
GRB 920205,48657.62814,39.39,-15.83,,0.000000568
GRB 980124D,50837.94528,345.58,-15.83,,2.42
GRB 000115,51558.61773,116.55,-15.79,,97.1
GRB 930822B,49221.61448,153.348,-15.724,,12.5
GRB 790430B,43993.84318,355.15,-15.72,,
GRB 791116,44193.59491,3.2,-15.69,,0.000158
GRB 030410,52739.47479,216.716,-15.67,,
GRB 921222,48978.85617,85.68,-15.64,,1.14
GRB 950104A,49721.30462,303.26,-15.63,,38.6
GRB 991004A,51455.07854,329.94,-15.62,,32.9
GRB 930805B,49204.52741,334.55,-15.6,,15.2
GRB 910427,48373.37871,78.86,-15.59,,1.9
GRB 940616B,49519.45919,336.22,-15.56,,3.09
GRB 910908B,48507.45874,226.1,-15.53,,8.53
GRB 960702B,50266.63294,36.78,-15.53,,
GRB 940829,49593.39395,129.39,-15.48,,3.96
GRB 930106A,48993.40677,199.46,-15.43,,0.000000995
GRB 970517B,50585.37827,112.11,-15.41,,0.0000125
GRB 800213,44282.3119,105.07,-15.37,,0.00055
GRB 940626,49529.03191,192.53,-15.37,,0.25
GRB 781025,43806.9952,43.09,-15.3,,0.000004
GRB 031004A,52916.85286,334.08,-15.296,,
GRB 031004B,52916.88484,333.894,-15.273,,
GRB 920203,48655.65055,269.74,-15.26,,1.35
GRB 960229B,50142.9424,60.61,-15.26,,0.35
GRB 940128B,49380.70215,224.02,-15.22,,57.2
GRB 990428,51296.39236,132.86,-15.07,,0.3
GRB 990706B,51365.60236,314.79,-15.04,,
GRB 000331A,51634.15831,169.4,-15.02,,
GRB 911029A,48558.20201,10,-15,,52.2
GRB 911202A,48592.36961,190,-15,,0.38
GRB 911224B,48614.45948,42,-15,,4.92
GRB 920214B,48666.98807,120,-15,,9.6
GRB 920814B,48848.55904,232,-15,,3.94
GRB 921222,48978.85617,77,-15,,1.14
GRB 930127A,49014.01992,262,-15,,4.63
GRB 930608C,49146.95394,243,-15,,0.26
GRB 930910A,49240.33615,181,-15,,0.67
GRB 941213,49699.55142,338,-15,,0.47
GRB 950529,49866.427,248,-15,,3.18
GRB 970127,50475.63714,268,-15,,0.34
GRB 980203D,50847.9494,5,-15,,295
GRB 980701B,50995.7689,156,-15,,0.23
GRB 981201,51148.87329,324,-15,,0.39
GRB 981210,51157.56655,6,-15,,0.49
GRB 990428,51296.39236,131,-15,,0.3
GRB 990504A,51302.50818,57,-15,,0.68
GRB 990915B,51436.68031,276,-15,,0.26
GRB 000208B,51582.18139,11,-15,,0.33
GRB 930217,49035.61433,157.517,-14.945,,10.9
GRB 990726B,51385.38797,3.91,-14.94,,2.87
GRB 930302,49048.89811,154.166,-14.821,,0.00000362
GRB 940114B,49366.89469,97.4,-14.8,,
GRB 900914,48148.19907,326.18,-14.77,,0.0000019
GRB 921003A,48898.27477,150.32,-14.71,,0.00000283
GRB 000420C,51654.59873,129.26,-14.59,,49
GRB 020305,52338.49682,190.76,-14.55,,0.0000104
GRB 940101B,49353.65955,307.39,-14.54,,1.61
GRB 930131A,49018.78972,161.406,-14.536,,37.8
GRB 950911C,49971.61406,162.4,-14.52,,0.00000147
GRB 940415B,49457.70918,249.15,-14.47,,1.9
GRB 981129A,51146.6558,100.93,-14.47,,0.42
GRB 940313,49424.54332,109.45,-14.46,,4.89
GRB 030814,52865.12931,342.999,-14.452,,
GRB 950206A,49754.44708,69.59,-14.45,,3.39
GRB 910809C,48477.81649,327.238,-14.431,,0.00000435
GRB 950328,49804.90271,29.65,-14.4,,0.000000292
GRB 970713A,50642.26142,161.55,-14.35,,29.1
GRB 960707C,50271.68477,162.39,-14.34,,0.00000401
GRB 920429,48741.79134,179.08,-14.33,,18.2
GRB 930809B,49208.21602,151.166,-14.323,,
GRB 971202,50784.56588,36.15,-14.3,,
GRB 910721B,48458.81264,315.52,-14.29,,15.9
GRB 980309B,50881.71459,223.78,-14.29,,
GRB 930318C,49064.52075,150.361,-14.267,,10.9
GRB 771020,43436.32981,214.68,-14.23,,
GRB 910925,48524.14972,213.18,-14.23,,3.38
GRB 960405B,50178.77921,332.05,-14.22,,10.8
GRB 910420,48366.34007,220,-14,,1.68
GRB 910721B,48458.81265,313,-14,,15.9
GRB 920517B,48759.13743,206,-14,,89.1
GRB 930329,49075.13154,190,-14,,2.44
GRB 930617,49155.23183,223,-14,,0.47
GRB 940128B,49380.70213,219,-14,,57.2
GRB 940616D,49519.99648,213,-14,,7.69
GRB 950226,49774.61729,161,-14,,37
GRB 951224B,50075.5713,177,-14,,1.53
GRB 960119E,50101.7264,215,-14,,2.14
GRB 960602B,50236.42652,182,-14,,0.32
GRB 961003A,50359.24799,281,-14,,0.48
GRB 961017C,50373.46995,37,-14,,2.01
GRB 971125A,50777.30681,220,-14,,8.33
GRB 980821,51046.7195,123,-14,,92.8
GRB 980908A,51064.1455,271,-14,,0.35
GRB 981022C,51108.96422,103,-14,,0.9
GRB 990726B,51385.38796,6,-14,,2.87
GRB 950226,49774.61732,158.99,-13.9,,37
GRB 960925,50351.14393,29.26,-13.86,,0.000000357
GRB 000319,51622.18265,172.77,-13.86,,0.000000064
GRB 970603A,50602.40909,105.25,-13.85,,0.0000165
GRB 930201A,49019.36622,95.5,-13.79,,
GRB 930329,49075.13154,148.09,-13.723,,2.44
GRB 920912,48877.19522,256.11,-13.72,,4.65
GRB 930116,49003.116,164.275,-13.7,,0.00000131
GRB 910725A,48462.08828,135.45,-13.58,,0.78
GRB 990715A,51374.11651,296.52,-13.53,,
GRB 930731A,49199.13647,149.754,-13.514,,
GRB 930112B,48999.63752,164.786,-13.451,,0.0000178
GRB 910614B,48421.40795,20.06,-13.44,,2.87E-08
GRB 940604B,49507.60911,126.35,-13.42,,8.01
GRB 930112A,48999.158,164.853,-13.415,,0.000146
GRB 920721A,48824.12051,19.92,-13.4,,
GRB 950619,49887.22824,290.94,-13.39,,0.000000275
GRB 030715,52835.18463,102.8398,-13.3349,,0.0000075
GRB 930405A,49082.3714,146.754,-13.315,,70.5
GRB 790116,43889.37509,158.62,-13.26,,0.000023
GRB 971125A,50777.30682,223.34,-13.26,,8.33
GRB 930421B,49098.90744,234.19,-13.25,,
GRB 901015A,48179.11269,210.67,-13.24,,0.00000014
GRB 910408A,48354.93354,209.42,-13.24,,0.00000007
GRB 030711,52831.00281,341.562,-13.235,,
GRB 930727A,49195.33922,149.185,-13.209,,
GRB 991228A,51540.18614,21.67,-13.13,,0.46
GRB 930108,48995.10341,165.383,-13.1,,19.6
GRB 960608A,50242.64829,255.95,-13.09,,2.95
GRB 930409C,49086.89282,146.019,-13.056,,
GRB 990828A,51418.56973,249.41,-13.01,,0.9
GRB 910423,48369.82968,227,-13,,0.24
GRB 910518B,48394.62182,252,-13,,3.74
GRB 911129B,48589.7499,28,-13,,0.24
GRB 920429,48741.79244,179,-13,,18.2
GRB 920806,48840.75648,293,-13,,0.46
GRB 940305C,49416.65939,266,-13,,0.47
GRB 940321A,49432.58804,137,-13,,0.23
GRB 950108,49725.08635,17,-13,,0.68
GRB 960215B,50128.68148,300,-13,,1.57
GRB 960716A,50280.09316,45,-13,,10.5
GRB 961222,50439.50013,307,-13,,1.72
GRB 990129B,51207.21932,99,-13,,129
GRB 990828A,51418.56972,250,-13,,0.9
GRB 000410A,51644.72052,210,-13,,0.4
GRB 930106D,48993.83142,165.536,-12.996,,37
GRB 990808A,51398.30225,301.76,-12.99,,
GRB 970522,50590.85182,235.72,-12.97,,0.46
GRB 950317A,49793.21942,85,-12.96,,0.00000217
GRB 910614A,48421.07945,174.75,-12.95,,26.1
GRB 961022A,50378.28045,267.64,-12.95,,1.67
GRB 970707B,50636.7976,344.78,-12.95,,5.29E-08
GRB 950108,49725.08635,17.71,-12.94,,0.68
GRB 990314,51251.83694,184.01,-12.86,,9.21
GRB 981130,51147.03686,348.93,-12.83,,0.00000888
GRB 990420B,51288.64151,34.68,-12.83,,
GRB 951107A,50028.30405,180,-12.82,,0.84
GRB 970214C,50493.66771,199.27,-12.78,,1.15
GRB 980425,50928.90913,330.566,-12.778,0.0085,9.67
GRB 930721A,49189.05373,148.275,-12.751,,12.6
GRB 991226A,51538.32206,276.04,-12.71,,0.00000284
GRB 940319,49430.99816,68.74,-12.6,,0.0000408
GRB 931007,49267.18356,237.09,-12.54,,
GRB 030323,52721.36278,297.25,-12.5,,0.0000011
GRB 000410A,51644.72052,209.94,-12.48,,0.4
GRB 011019B,52201.36308,11.46,-12.45,,0.00000017
GRB 910621B,48428.6783,226.92,-12.44,,15.5
GRB 921022B,48917.63958,253.78,-12.42,,50.6
GRB 980727C,51021.97887,294.39,-12.42,,0.77
GRB 921230B,48986.58734,166.282,-12.37,,0.00000217
GRB 940228A,49411.47848,127.98,-12.36,,0.0000715
GRB 951015B,50005.68587,2.99,-12.3,,2.84
GRB 990129B,51207.21934,94.92,-12.28,,129
GRB 900404,47985.74625,206.92,-12.25,,0.000055
GRB 930426C,49103.52815,144.025,-12.159,,
GRB 931021C,49281.92575,345.94,-12.11,,
GRB 990108,51186.34799,62.13,-12.11,,34.7
GRB 921227,48983.53065,166.535,-12.089,,0.00000733
